"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","문화체육업종명","공사립구분명","보험가입여부코드","지도자수","건축물동수","건축물연면적","회원모집총인원","세부업종명","법인명"
"3170000","CDFH3301052007000008","20071204","","01","영업/정상","13","영업중","","","","","802-2911","","153867","서울특별시 금천구 독산동 1066-2번지 ","서울특별시 금천구 시흥대로 296 (독산동)","","창강산업(주)","20150528165812","I","2018-08-31 23:59:59.0","","191002.911243202    ","439772.050942544    ","골프연습장업","사립","","","","","","",""
"3170000","CDFH3301052008000002","20080422","","01","영업/정상","13","영업중","","","","","861-7476","","153806","서울특별시 금천구 독산동 151-13번지 ","서울특별시 금천구 가산로 52  (독산동)","","A2스크린골프","20110207103503","I","2018-08-31 23:59:59.0","","190834.169554982    ","441066.987914933    ","골프연습장업","사립","","","","","","",""
"3170000","CDFH3301052008000003","20080702","","01","영업/정상","13","영업중","","","","","2163-0123","","153775","서울특별시 금천구 가산동 481-11 대륭테크노타운8차 B114호","서울특별시 금천구 가마산로 96 B114호 (가산동대륭테크노타운8차)","","푸른골프아카데미","20210114141730","U","2021-01-16 02:40:00.0","","189089.927764903    ","442569.300676147    ","골프연습장업","사립","","","","","","",""
"3170000","CDFH3301051995000001","19950808","","01","영업/정상","13","영업중","","","","","802-2911","","153867","서울특별시 금천구 독산동 1066-2번지 ","서울특별시 금천구 시흥대로 296 (독산동)","","창강산업(주)위너스","20140623180858","I","2018-08-31 23:59:59.0","","191002.911243202    ","439772.050942544    ","골프연습장업","사립","","","","","","",""
"3170000","CDFH3301052018000002","20181031","","01","영업/정상","13","영업중","","","","","02-856-0056","","","서울특별시 금천구 독산동 901-7번지 지오프라자 ","서울특별시 금천구 남부순환로 1428 지오프라자 4층 (독산동)","08548","서울골프아카데미","20181031132011","I","2018-11-02 02:37:40.0","","191911.448935236    ","442043.878227727    ","골프연습장업","사립","","1","","5685.88","","",""
"3170000","CDFH3301052009000001","20090520","","01","영업/정상","13","영업중","","","","","6344-0800","","153792","서울특별시 금천구 가산동 459-11번지 제이플라츠 지하1층 113-1호","서울특별시 금천구 가산디지털1로 186  113-1호 (가산동제이플라츠 지하1층)","","싱글벙글 골프존 파크","20130502112641","I","2018-08-31 23:59:59.0","","189452.382474246    ","442205.867457803    ","골프연습장업","사립","","","","","","",""
"3170000","CDFH3301052009000003","20090604","","01","영업/정상","13","영업중","","","","","02-803-8898","","153813","서울특별시 금천구 독산동 300-2번지 2층 ","서울특별시 금천구 두산로14길 4 (독산동2층)","","피엔케이골프아카데미","20180416150030","I","2018-08-31 23:59:59.0","","190612.396689527    ","440843.481313197    ","골프연습장업","사립","","","","","","",""
"3170000","CDFH3301052009000006","20090713","","01","영업/정상","13","영업중","","","","","02-802-4466","","153862","서울특별시 금천구 시흥동 962-3 ","서울특별시 금천구 시흥대로 50 (시흥동)","","유동스크린골프","20210111164621","U","2021-01-13 02:40:00.0","","191395.114292209    ","437372.044337569    ","골프연습장업","사립","","","","","","",""
"3170000","CDFH3301052009000009","20090925","","01","영업/정상","13","영업중","","","","","02-861-0753","","153811","서울특별시 금천구 독산동 287-7번지 지하1층 ","서울특별시 금천구 시흥대로 414 (독산동지하1층)","","그린힐 스크린 골프","20150114150329","I","2018-08-31 23:59:59.0","","190956.61022476     ","440942.532656419    ","골프연습장업","사립","","","","","","",""
"3170000","CDFH3301052010000003","20100312","","01","영업/정상","13","영업중","","","","","2026-22282026-2221","","153786","서울특별시 금천구 가산동 371-28번지 우림라이온스밸리 A동 403호","서울특별시 금천구 가산디지털1로 168 A동 403호 (가산동우림라이온스밸리)","","우림휘트니스클럽","20121017094318","I","2018-08-31 23:59:59.0","","189538.020935968    ","441982.427934953    ","골프연습장업","사립","","","3","190392","","",""
"3170000","CDFH3301052011000003","20110518","","01","영업/정상","13","영업중","","","","","890-8900","","153801","서울특별시 금천구 가산동 60-69 ","서울특별시 금천구 디지털로 173 (가산동)","","엘리시아","20201029101901","U","2020-10-31 02:40:00.0","","189851.626461613    ","441755.180546677    ","골프연습장업","사립","","","","","","",""
"3170000","CDFH3301052006000001","20060406","","03","폐업","03","폐업","20220616","","","","3397-0001","","153769","서울특별시 금천구 가산동 60-19 SJ 테크노빌 비108호","서울특별시 금천구 벚꽃로 278 비108호 (가산동 SJ테크노빌)","153769","(주)그랑시떼 스포츠","20220616175452","U","2021-12-05 23:08:00.0","","189722.178532426","441920.972770099","","","","","","","","",""
"3170000","CDFH3301052009000005","20090617","","03","폐업","03","폐업","20220725","","","","02-2026-8882","","153803","서울특별시 금천구 가산동 550-1 롯데아이티캐슬 1동 303304호","서울특별시 금천구 가산디지털2로 98 1동 303304호 (가산동롯데아이티캐슬)","","플레인","20220725155140","U","2021-12-06 22:07:00.0","","189369.53962474","441629.361414684","","","","","","","","",""
"3170000","CDFH3301052011000004","20110603","","01","영업/정상","13","영업중","","","","","808-7777","","153011","서울특별시 금천구 독산동 145-12번지 ","서울특별시 금천구 시흥대로 481  (독산동)","","정다운스크린골프연습장","20110603141210","I","2018-08-31 23:59:59.0","","190932.197831345    ","441604.047804207    ","골프연습장업","사립","","","","2066","","",""
"3170000","CDFH3301052011000005","20110901","","01","영업/정상","13","영업중","","","","","895-0755","","153837","서울특별시 금천구 시흥동 8-17번지 ","서울특별시 금천구 독산로54길 32 (시흥동)","","뉴금천 스크린 골프장","20200203180330","U","2020-02-05 02:40:00.0","","191722.685627755    ","440208.664195097    ","골프연습장업","사립","","","","","","",""
"3170000","CDFH3301052012000003","20121107","","01","영업/정상","13","영업중","","","","","867-0303","","153803","서울특별시 금천구 가산동 543-1 대성디폴리스 301호","서울특별시 금천구 서부샛길 606 301호 (가산동 대성디폴리스)","08504","대성스크린골프(주) 가산지점","20201223131731","U","2020-12-25 02:40:00.0","","189055.138252216    ","441958.334400683    ","골프연습장업","사립","","1","","","","",""
"3170000","CDFH3301052014000001","20140522","","01","영업/정상","13","영업중","","","","","","","153813","서울특별시 금천구 독산동 291-1번지 B동 202호","서울특별시 금천구 두산로 70 B동 지하층 202 203호 (독산동 현대지식산업센터)","08584","한양비젼골프존","20170106123744","I","2018-08-31 23:59:59.0","","190694.880295092    ","440764.426277932    ","골프연습장업","사립","","","2","175264","","",""
"3180000","CDFH3301052004000011","20040914","","03","폐업","03","폐업","20121105","","","","2634-7026","","150806","서울특별시 영등포구 당산동4가 35-2번지 ","","","온그린골프장","20121105182453","I","2018-08-31 23:59:59.0","","","","골프연습장업","사립","0","","","","","",""
"3170000","CDFH3301052016000002","20160417","","01","영업/정상","13","영업중","","","","","","","","서울특별시 금천구 독산동 711-2번지 ","서울특별시 금천구 벚꽃로 73 상가동 지하층 (독산동 금천현대아파트)","08596","현대스크린골프","20160417125837","I","2018-08-31 23:59:59.0","","190232.47138241     ","440016.250106997    ","골프연습장업","사립","","","","","","",""
"3170000","CDFH3301052010000008","20101224","","01","영업/정상","13","영업중","","","","","891-1192","","153755","서울특별시 금천구 시흥동 984번지 시흥유통상가 A지원 지하1층 7호 ","서울특별시 금천구 시흥대로 97 (시흥동시흥유통상가 A지원 지하1층 7호)","","유통스크린","20121127180112","I","2018-08-31 23:59:59.0","","191226.287379467    ","437914.06299827     ","골프연습장업","사립","","","","","","",""
"3170000","CDFH3301052011000002","20110502","","01","영업/정상","13","영업중","","","","","853-1331","","153801","서울특별시 금천구 가산동 146-84번지 ","서울특별시 금천구 남부순환로 1282  (가산동)","","가산골프스쿨","20171103141413","I","2018-08-31 23:59:59.0","","190461.87214304     ","441802.602244169    ","골프연습장업","사립","","","","","","",""
"3170000","CDFH3301052008000004","20080731","","04","취소/말소/만료/정지/중지","35","직권말소","20160121","","","","02-867-0751","","153806","서울특별시 금천구 독산동 152-6번지 ","서울특별시 금천구 시흥대로 429 (독산동)","","스카이 스크린골프","20160121134606","I","2018-08-31 23:59:59.0","","190878.547242333    ","441091.373561528    ","골프연습장업","사립","","","","","","",""
"3170000","CDFH3301052011000001","20110131","","04","취소/말소/만료/정지/중지","35","직권말소","20140514","","","","2621-1177","","153707","서울특별시 금천구 가산동 345-50번지 IT프리미어타워 지하1층 102호","서울특별시 금천구 가산디지털1로 88 102호 (가산동IT프리미어타워 지하1층)","","YS 골프","20140514102526","I","2018-08-31 23:59:59.0","","189778.774504778    ","441302.111937219    ","골프연습장업","사립","","","","5155","","",""
"3180000","CDFH3301052019000003","20190527","","03","폐업","03","폐업","20201201","","","","","","","서울특별시 영등포구 여의도동 24-1 율촌빌딩 ","서울특별시 영등포구 국제금융로 20 율촌빌딩 지하1층 (여의도동)","07327","이앤에이골프스튜디오","20201201152743","U","2020-12-03 02:40:00.0","","193501.453598102    ","446959.020722485    ","골프연습장업","사립","","","","","","",""
"3180000","CDFH3301052019000004","20190715","","03","폐업","03","폐업","20200528","","","","","","","서울특별시 영등포구 문래동3가 55-18번지 영시티 에스타워 ","서울특별시 영등포구 문래로28길 25 영시티 에스타워동 지하2층 (문래동3가)","07298","GDR아카데미","20200528195835","U","2020-05-30 02:40:00.0","","191071.738273908    ","445989.402943141    ","골프연습장업","사립","","","","","","",""
"3180000","CDFH3301052001000001","20010817","","03","폐업","03","폐업","20050425","","","","780-8881","","150891","서울특별시 영등포구 여의도동 45-18번지 ","서울특별시 영등포구 국제금융로8길 27-3  (여의도동)","","이븐파골프클럽","20050711165030","I","2018-08-31 23:59:59.0","","193617.653140632    ","446421.26472279     ","골프연습장업","사립","0","","","","","",""
"3180000","CDFH3301052001000002","20010113","","03","폐업","03","폐업","20170104","","","","2676-1872","","150722","서울특별시 영등포구 당산동4가 93-1번지 동양타워 지하1층 ","서울특별시 영등포구 국회대로 535 지1층 (당산동4가)","07219","동양골프아카데미","20170105090250","I","2018-08-31 23:59:59.0","","190682.998388881    ","447452.686098735    ","골프연습장업","사립","","","","","","",""
"3180000","CDFH3301052001000004","20011212","","03","폐업","03","폐업","20050303","","","","26640084","","150867","서울특별시 영등포구 양평동4가 156-1번지 지하1층 ","서울특별시 영등포구 양평로 76  (양평동4가지하1층)","","제이에스골프연습장","20050711151420","I","2018-08-31 23:59:59.0","","190962.87777854     ","448191.644571742    ","골프연습장업","사립","0","","","","","",""
"3180000","CDFH3301052002000002","20020501","","03","폐업","03","폐업","20080311","","","","3775-1201","","150871","서울특별시 영등포구 여의도동 14-15번지 단원빌딩 지하 4층 ","서울특별시 영등포구 은행로 25  (여의도동단원빌딩 지하 4층)","","퍼스트골프아카데미","20080311094929","I","2018-08-31 23:59:59.0","","192983.868793382    ","447379.758039188    ","골프연습장업","사립","0","","","","","",""
